0,1,2,anomaly
0.252525,0.003516,0.064205,0
0.282828,0.004161,0.061587,0
0.20202,0.003043,0.097961,0
0.282828,0.002834,0.062552,0
0.20202,0.003779,0.061863,0
0.262626,0.002934,0.067649,0
0.232323,0.002916,0.061449,0
0.212121,0.004179,0.075503,0
0.252525,0.015544,0.061449,0
0.212121,0.002925,0.07137,0
0.272727,0.00466,0.078672,0
0.272727,0.002798,0.074401,0
0.272727,0.002435,0.063103,0
0.121212,0.002898,0.064618,0
0.141414,0.003525,0.061174,0
0.121212,0.006241,0.061725,0
0.131313,0.002843,0.063654,0
0.121212,0.004043,0.065307,0
0.141414,0.010647,0.062276,0
0.121212,0.002962,0.071645,0
0.131313,0.002898,0.064481,0
0.131313,0.003125,0.07137,0
0.131313,0.002353,0.064343,0
0.131313,0.003915,0.062414,0
0.111111,0.003979,0.061863,0
0.121212,0.002417,0.064894,0
0.111111,0.001617,0.074952,0
0.10101,0.003189,0.069578,0
0.10101,0.014399,0.066409,0
0.111111,0.003161,0.063929,0
0.10101,0.007377,0.063792,0
0.090909,0.002943,0.065307,0
0.111111,0.002725,0.071507,0
0.090909,0.003043,0.063792,0
0.10101,0.002734,0.062276,0
0.10101,0.003198,0.062827,0
0.111111,0.003098,0.062827,0
0.080808,0.001935,0.065307,0
0.10101,0.012237,0.063241,0
0.10101,0.002162,0.065169,0
0.090909,0.002662,0.062827,0
0.111111,0.002843,0.063241,0
0.10101,0.002516,0.062414,0
0.111111,0.003761,0.062276,0
0.090909,0.002126,0.067512,0
0.10101,0.007758,0.063654,0
0.090909,0.003152,0.062827,0
0.10101,0.002925,0.062689,0
0.090909,0.014944,0.062827,0
0.111111,0.004806,0.065169,0
0.10101,0.006096,0.061863,0
0.10101,0.001626,0.064894,0
0.10101,0.003225,0.062552,0
0.090909,0.004451,0.063241,0
0.10101,0.002217,0.065583,0
0.111111,0.002435,0.062552,0
0.10101,0.003516,0.066823,0
0.111111,0.002934,0.062001,0
0.090909,0.012155,0.064894,0
0.090909,0.003389,0.067374,0
0.10101,0.005978,0.061725,0
0.10101,0.002734,0.066409,0
0.111111,0.004052,0.062689,0
0.10101,0.004461,0.064618,0
0.10101,0.004134,0.062414,0
0.10101,0.001653,0.065032,0
0.10101,0.003334,0.063103,0
0.111111,0.003171,0.062001,0
0.090909,0.014127,0.068614,0
0.111111,0.002925,0.064205,0
0.10101,0.003107,0.063241,0
0.10101,0.002889,0.062552,0
0.10101,0.003152,0.063378,0
0.10101,0.003398,0.062414,0
0.131313,0.007195,0.062138,0
0.10101,0.003325,0.062965,0
0.10101,0.003834,0.064343,0
0.10101,0.002716,0.063654,0
0.10101,0.012001,0.062001,0
0.111111,0.002262,0.063929,0
0.111111,0.003507,0.064756,0
0.111111,0.003098,0.064067,0
0.111111,0.004461,0.063654,0
0.111111,0.003016,0.064481,0
0.121212,0.003834,0.063241,0
0.10101,0.002943,0.063241,0
0.121212,0.002889,0.062138,0
0.10101,0.002189,0.062276,0
0.131313,0.013373,0.063241,0
0.111111,0.002962,0.063103,0
0.121212,0.006623,0.063241,0
0.121212,0.004188,0.069303,0
0.111111,0.00248,0.063792,0
0.121212,0.002798,0.068614,0
0.111111,0.003906,0.064205,0
0.121212,0.002725,0.064067,0
0.111111,0.001899,0.063241,0
0.131313,0.002816,0.076192,0
0.121212,0.015417,0.064894,0
0.121212,0.00268,0.067925,0
0.111111,0.005569,0.065583,0
0.151515,0.009012,0.069854,0
0.121212,0.003634,0.061725,0
0.141414,0.005233,0.071783,0
0.121212,0.017079,0.065996,0
0.131313,0.003407,0.063103,0
0.141414,0.004624,0.064205,0
0.151515,0.011183,0.065169,0
0.141414,0.016888,0.076605,0
0.161616,0.002553,0.063929,0
0.161616,0.007177,0.067374,0
0.171717,0.006014,0.067925,0
0.171717,0.004024,0.063929,0
0.171717,0.004279,0.065032,0
0.151515,0.006623,0.067098,0
0.151515,0.007595,0.064205,0
0.141414,0.002916,0.065721,0
0.131313,0.00645,0.062552,0
0.141414,0.014708,0.063103,0
0.151515,0.004842,0.062965,0
0.151515,0.022057,0.064618,0
0.141414,0.005115,0.077294,0
0.141414,0.006632,0.062965,0
0.171717,0.002989,0.064205,0
0.141414,0.006159,0.062965,0
0.151515,0.009857,0.067925,0
0.151515,0.003661,0.069716,0
0.151515,0.002943,0.064756,0
0.141414,0.017978,0.07137,0
0.151515,0.007168,0.067649,0
0.141414,0.002616,0.07013,0
0.161616,0.009957,0.072885,0
0.151515,0.007704,0.073987,0
0.151515,0.008194,0.067787,0
0.161616,0.001862,0.062965,0
0.151515,0.005605,0.064618,0
0.161616,0.003879,0.065169,0
0.151515,0.004088,0.072885,0
0.161616,0.011274,0.075641,0
0.171717,0.002871,0.065307,0
0.161616,0.002862,0.080325,0
0.151515,0.003443,0.065583,0
0.161616,0.003816,0.069303,0
0.171717,0.003688,0.074538,0
0.161616,0.003125,0.063792,0
0.161616,0.003498,0.063929,0
0.171717,0.00268,0.063792,0
0.151515,0.003915,0.064894,0
0.191919,0.015807,0.066134,0
0.161616,0.004769,0.065858,0
0.181818,0.002244,0.064618,0
0.161616,0.006223,0.070405,0
0.161616,0.004688,0.074125,0
0.181818,0.002925,0.069854,0
0.161616,0.003588,0.069165,0
0.181818,0.003761,0.062827,0
0.181818,0.003352,0.065169,0
0.181818,0.002389,0.062276,0
0.171717,0.012655,0.065307,0
0.20202,0.003398,0.066685,0
0.181818,0.002607,0.065445,0
0.181818,0.003307,0.063378,0
0.191919,0.003498,0.068614,0
0.181818,0.002671,0.070818,0
0.191919,0.00238,0.066823,0
0.181818,0.005133,0.068614,0
0.191919,0.003525,0.065583,0
0.20202,0.002971,0.064618,0
0.20202,0.013445,0.085561,0
0.191919,0.003925,0.065583,0
0.20202,0.002407,0.074125,0
0.212121,0.004461,0.063103,0
0.191919,0.003089,0.066961,0
0.232323,0.002689,0.064343,0
0.20202,0.00327,0.080325,0
0.20202,0.003198,0.069165,0
0.212121,0.00327,0.089419,0
0.20202,0.003189,0.065721,0
0.222222,0.013145,0.064756,0
0.212121,0.002807,0.064205,0
0.222222,0.008312,0.064343,0
0.20202,0.003525,0.065721,0
0.212121,0.002907,0.064894,0
0.20202,0.002943,0.065583,0
0.242424,0.002843,0.064756,0
0.212121,0.004206,0.067098,0
0.222222,0.003062,0.065307,0
0.232323,0.003634,0.069027,0
0.212121,0.015517,0.065721,0
0.222222,0.004061,0.08005,0
0.222222,0.002798,0.074125,0
0.212121,0.003243,0.065583,0
0.20202,0.003707,0.064756,0
0.242424,0.003389,0.077018,0
0.222222,0.002262,0.070543,0
0.232323,0.007104,0.064618,0
0.212121,0.004742,0.065721,0
0.232323,0.002317,0.06889,0
0.232323,0.014599,0.072058,0
0.212121,0.003943,0.067374,0
0.232323,0.003761,0.065721,0
0.232323,0.002635,0.064067,0
0.242424,0.003743,0.064894,0
0.242424,0.005169,0.076881,0
0.262626,0.002807,0.068614,0
0.262626,0.004143,0.062965,0
0.262626,0.003507,0.066272,0
0.282828,0.002644,0.071645,0
0.272727,0.015044,0.065445,0
0.222222,0.004361,0.066272,0
0.222222,0.003152,0.066272,0
0.252525,0.002171,0.073712,0
0.222222,0.003425,0.066272,0
0.242424,0.003788,0.068338,0
0.242424,0.003516,0.071921,0
0.212121,0.002344,0.065858,0
0.242424,0.003498,0.068614,0
0.242424,0.002235,0.065169,0
0.222222,0.01141,0.064894,0
0.242424,0.003243,0.064618,0
0.232323,0.003498,0.067649,0
0.252525,0.002562,0.063103,0
0.242424,0.00318,0.068338,0
0.222222,0.003952,0.071783,0
0.262626,0.005187,0.090383,0
0.262626,0.002407,0.069578,0
0.232323,0.004488,0.067098,0
0.222222,0.003289,0.072058,0
0.262626,0.015607,0.085699,0
0.252525,0.003125,0.08005,0
0.232323,0.003298,0.07757,0
0.242424,0.003234,0.068614,0
0.272727,0.002516,0.083356,0
0.252525,0.004252,0.072058,0
0.222222,0.004034,0.065858,0
0.242424,0.003198,0.080463,0
0.242424,0.003816,0.07261,0
0.252525,0.002907,0.066134,0
0.232323,0.013245,0.075365,0
0.252525,0.002607,0.07261,0
0.242424,0.00625,0.09617,0
0.252525,0.003579,0.073023,0
0.232323,0.003216,0.065032,0
0.272727,0.005414,0.08997,0
0.252525,0.003725,0.069992,0
0.272727,0.002307,0.066823,0
0.232323,0.003725,0.072747,0
0.272727,0.004106,0.067649,0
0.262626,0.012619,0.064756,0
0.242424,0.004406,0.065996,0
0.252525,0.01012,0.097961,0
0.252525,0.006932,0.067925,0
0.252525,0.003725,0.069165,0
0.282828,0.008303,0.076743,0
0.242424,0.009848,0.068614,0
0.252525,0.010892,0.066547,0
0.252525,0.00437,0.069303,0
0.262626,0.005523,0.070818,0
0.252525,0.015408,0.068201,0
0.242424,0.00238,0.065032,0
0.242424,0.006786,0.077432,0
0.242424,0.004352,0.065996,0
0.252525,0.003143,0.074538,0
0.252525,0.009666,0.082254,0
0.262626,0.003779,0.070956,0
0.262626,0.00357,0.075365,0
0.232323,0.003116,0.075916,0
0.252525,0.003352,0.064756,0
0.252525,0.018133,0.102232,0
0.242424,0.00278,0.065445,0
0.262626,0.006441,0.082254,0
0.252525,0.002853,0.067649,0
0.252525,0.003034,0.080738,0
0.252525,0.003906,0.064894,0
0.242424,0.00337,0.068476,0
0.262626,0.00278,0.07385,0
0.242424,0.003307,0.065307,0
0.242424,0.002871,0.066685,0
0.242424,0.009076,0.107743,0
0.262626,0.003071,0.068201,0
0.252525,0.002916,0.090521,0
0.242424,0.003062,0.085285,0
0.272727,0.003189,0.072334,0
0.252525,0.003152,0.067649,0
0.262626,0.002653,0.070681,0
0.272727,0.005233,0.082392,0
0.272727,0.004233,0.069441,0
0.252525,0.002725,0.071094,0
0.252525,0.013191,0.068476,0
0.272727,0.003788,0.079085,0
0.262626,0.003125,0.07137,0
0.262626,0.004143,0.065996,0
0.262626,0.002707,0.065583,0
0.252525,0.003534,0.093276,0
0.282828,0.002807,0.091899,0
0.252525,0.002771,0.065858,0
0.262626,0.003816,0.100028,0
0.262626,0.003052,0.074538,0
0.262626,0.012673,0.065032,0
0.262626,0.002834,0.067649,0
0.242424,0.005832,0.075503,0
0.252525,0.002807,0.066685,0
0.252525,0.003225,0.066547,0
0.262626,0.002562,0.075778,0
0.252525,0.00258,0.070956,0
0.262626,0.003007,0.067098,0
0.262626,0.003525,0.098236,0
0.272727,0.00327,0.118903,0
0.262626,0.016625,0.071645,0
0.232323,0.002625,0.065996,0
0.262626,0.003498,0.07509,0
0.262626,0.003952,0.069027,0
0.242424,0.003625,0.075916,0
0.252525,0.004633,0.073987,0
0.262626,0.003616,0.068201,0
0.272727,0.00605,0.087903,0
0.232323,0.003116,0.065307,0
0.252525,0.002889,0.077983,0
0.272727,0.013345,0.085974,0
0.242424,0.002235,0.064481,0
0.262626,0.004034,0.069854,0
0.252525,0.00318,0.070267,0
0.252525,0.002716,0.065721,0
0.252525,0.005187,0.074676,0
0.252525,0.00387,0.073298,0
0.292929,0.003579,0.068338,0
0.252525,0.002889,0.067787,0
0.232323,0.004015,0.077983,0
0.252525,0.013718,0.073298,0
0.232323,0.00496,0.07633,0
0.262626,0.003261,0.065169,0
0.242424,0.004197,0.072058,0
0.232323,0.002244,0.064894,0
0.272727,0.005042,0.065032,0
0.232323,0.004688,0.065307,0
0.252525,0.00337,0.069992,0
0.232323,0.002898,0.084596,0
0.252525,0.003925,0.065445,0
0.242424,0.015616,0.065721,0
0.232323,0.002753,0.066409,0
0.232323,0.00337,0.066961,0
0.242424,0.00605,0.068063,0
0.242424,0.004361,0.088592,0
0.242424,0.003915,0.066409,0
0.232323,0.003934,0.06889,0
0.232323,0.004088,0.084045,0
0.232323,0.007177,0.077294,0
0.242424,0.003525,0.066685,0
0.232323,0.016589,0.066409,0
0.212121,0.003089,0.069441,0
0.252525,0.002943,0.070818,0
0.20202,0.003588,0.089005,0
0.232323,0.003716,0.071094,0
0.212121,0.002971,0.077983,0
0.222222,0.003943,0.068338,0
0.222222,0.002934,0.067925,0
0.222222,0.002362,0.065583,0
0.222222,0.003643,0.067236,0
0.20202,0.016498,0.092863,0
0.242424,0.001772,0.065583,0
0.212121,0.002662,0.07013,0
0.232323,0.005514,0.093552,0
0.212121,0.003052,0.070681,0
0.20202,0.002417,0.069578,0
0.212121,0.007477,0.066685,0
0.212121,0.007032,0.064756,0
0.20202,0.00417,0.069303,0
0.232323,0.006704,0.082943,0
0.191919,0.017542,0.089832,0
0.212121,0.00288,0.090521,0
0.20202,0.007095,0.065583,0
0.232323,0.006868,0.066961,0
0.191919,0.004415,0.071507,0
0.212121,0.004688,0.066685,0
0.222222,0.00734,0.06889,0
0.20202,0.013691,0.065307,0
0.181818,0.005042,0.068614,0
0.222222,0.007386,0.076192,0
0.191919,0.028262,0.072472,0
0.20202,0.005178,0.076743,0
0.191919,0.00347,0.075365,0
0.20202,0.005278,0.069165,0
0.20202,0.009612,0.070405,0
0.20202,0.016598,0.071094,0
0.20202,0.006559,0.067236,0
0.212121,0.003779,0.069578,0
0.191919,0.002653,0.078534,0
0.20202,0.003716,0.077432,0
0.191919,0.012818,0.087076,0
0.20202,0.003043,0.081152,0
0.20202,0.007758,0.082116,0
0.181818,0.003171,0.07013,0
0.181818,0.003252,0.067925,0
0.181818,0.002526,0.07509,0
0.20202,0.004179,0.067236,0
0.171717,0.00278,0.067649,0
0.181818,0.002498,0.100716,0
0.171717,0.003243,0.065996,0
0.191919,0.015953,0.075778,0
0.171717,0.003198,0.065721,0
0.191919,0.003888,0.076192,0
0.161616,0.004533,0.065307,0
0.20202,0.003425,0.083907,0
0.171717,0.003579,0.069992,0
0.181818,0.002843,0.070956,0
0.181818,0.009103,0.065032,0
0.171717,0.002317,0.07261,0
0.171717,0.004197,0.064894,0
0.171717,0.009294,0.068063,0
0.171717,0.003261,0.074125,0
0.171717,0.003379,0.066272,0
0.171717,0.003389,0.065445,0
0.161616,0.00397,0.094516,0
0.181818,0.003516,0.066272,0
0.161616,0.002825,0.065583,0
0.181818,0.003261,0.071232,0
0.151515,0.002771,0.073574,0
0.171717,0.002535,0.071645,0
0.141414,0.014935,0.068201,0
0.171717,0.002998,0.068752,0
0.171717,0.005678,0.066685,0
0.151515,0.00328,0.066685,0
0.151515,0.002789,0.065721,0
0.161616,0.002698,0.066823,0
0.151515,0.003416,0.068614,0
0.161616,0.002789,0.076054,0
0.131313,0.002507,0.073574,0
0.161616,0.003216,0.066547,0
0.161616,0.009593,0.066685,0
0.151515,0.003171,0.065169,0
0.131313,0.002426,0.065858,0
0.151515,0.003443,0.066685,0
0.121212,0.002507,0.069165,0
0.161616,0.003298,0.071232,0
0.151515,0.003243,0.067374,0
0.141414,0.009048,0.067098,0
0.131313,0.003134,0.069578,0
0.131313,0.003161,0.064481,0
0.131313,0.017969,0.065858,0
0.131313,0.002189,0.065858,0
0.131313,0.002589,0.066961,0
0.131313,0.004588,0.067098,0
0.121212,0.002698,0.066272,0
0.131313,0.002253,0.066409,0
0.111111,0.002725,0.068201,0
0.131313,0.004288,0.067787,0
0.131313,0.00327,0.067787,0
0.111111,0.006714,0.071645,0
0.131313,0.016852,0.065169,0
0.121212,0.002598,0.073161,0
0.121212,0.004424,0.065169,0
0.121212,0.002644,0.066134,0
0.121212,0.003098,0.067649,0
0.131313,0.001644,0.065858,0
0.10101,0.00248,0.07137,0
0.131313,0.003579,0.066547,0
0.111111,0.002453,0.066409,0
0.111111,0.003189,0.064756,0
0.121212,0.016325,0.065445,0
0.111111,0.002426,0.072885,0
0.111111,0.002035,0.067787,0
0.111111,0.003316,0.065169,0
0.10101,0.002389,0.065858,0
0.121212,0.00258,0.065996,0
0.111111,0.002989,0.065721,0
0.111111,0.00615,0.065169,0
0.111111,0.004179,0.065858,0
0.111111,0.00258,0.069578,0
0.090909,0.010138,0.063929,0
0.111111,0.002362,0.068063,0
0.090909,0.003579,0.07013,0
0.111111,0.002462,0.068201,0
0.111111,0.001962,0.070818,0
0.10101,0.003643,0.066685,0
0.10101,0.003625,0.067236,0
0.10101,0.002862,0.065032,0
0.111111,0.003289,0.064756,0
0.10101,0.004143,0.078258,0
0.10101,0.016688,0.065996,0
0.10101,0.00198,0.065858,0
0.10101,0.00506,0.064756,0
0.111111,0.002344,0.065721,0
0.090909,0.00347,0.065307,0
0.111111,0.003352,0.064481,0
0.10101,0.002734,0.064481,0
0.10101,0.001644,0.064756,0
0.10101,0.002435,0.067236,0
0.10101,0.003171,0.066409,0
0.10101,0.015562,0.069854,0
0.10101,0.002853,0.066961,0
0.10101,0.00328,0.065858,0
0.090909,0.006995,0.064618,0
0.090909,0.003507,0.071645,0
0.080808,0.00635,0.066685,0
0.111111,0.005078,0.065032,0
0.070707,0.002362,0.069303,0
0.10101,0.005315,0.065032,0
0.090909,0.00228,0.065032,0
0.080808,0.014363,0.065169,0
0.090909,0.002662,0.065583,0
0.070707,0.002099,0.066134,0
0.090909,0.00308,0.065721,0
0.080808,0.001935,0.065169,0
0.080808,0.002953,0.064618,0
0.090909,0.002253,0.066134,0
0.070707,0.00189,0.068063,0
0.090909,0.001899,0.066685,0
0.080808,0.002317,0.065169,0
0.080808,0.012401,0.065583,0
0.070707,0.002044,0.064618,0
0.080808,0.004352,0.065445,0
0.070707,0.002471,0.067098,0
0.090909,0.003161,0.065032,0
0.060606,0.003016,0.064481,0
0.090909,0.002953,0.066547,0
0.060606,0.00228,0.064343,0
0.070707,0.002934,0.065721,0
0.080808,0.003625,0.064343,0
0.060606,0.01776,0.065307,0
0.080808,0.002934,0.065032,0
0.060606,0.001817,0.064618,0
0.080808,0.002407,0.065169,0
0.070707,0.00278,0.064894,0
0.090909,0.003616,0.065169,0
0.070707,0.006259,0.064067,0
0.070707,0.001781,0.066134,0
0.070707,0.002625,0.067098,0
0.070707,0.00198,0.065307,0
0.080808,0.011447,0.065032,0
0.060606,0.003398,0.065032,0
0.070707,0.003225,0.065032,0
0.070707,0.00278,0.064756,0
0.060606,0.002725,0.063929,0
0.060606,0.003071,0.066823,0
0.060606,0.00268,0.064894,0
0.060606,0.003625,0.064756,0
0.070707,0.003107,0.064343,0
0.060606,0.002971,0.065721,0
0.060606,0.019178,0.064756,0
0.060606,0.002962,0.067649,0
0.060606,0.006714,0.064343,0
0.060606,0.002544,0.064756,0
0.050505,0.002489,0.064894,0
0.060606,0.002444,0.064481,0
0.050505,0.002317,0.065169,0
0.060606,0.002298,0.066134,0
0.060606,0.004461,0.067236,0
0.050505,0.001935,0.064894,0
0.060606,0.017706,0.064481,0
0.060606,0.002208,0.064618,0
0.070707,0.003697,0.064618,0
0.060606,0.002971,0.064343,0
0.050505,0.003716,0.064756,0
0.070707,0.007458,0.065996,0
0.070707,0.004733,0.064618,0
0.060606,0.003107,0.064894,0
0.050505,0.015789,0.065307,0
0.050505,0.003071,0.065858,0
0.050505,0.01647,0.064067,0
0.050505,0.004806,0.065858,0
0.060606,0.00417,0.064481,0
0.050505,0.003543,0.065858,0
0.060606,0.002516,0.065445,0
0.050505,0.003852,0.065445,0
0.050505,0.004279,0.065996,0
0.050505,0.001526,0.066409,0
0.050505,0.005433,0.064205,0
0.050505,0.006641,0.07013,0
0.050505,0.021458,0.065996,0
0.050505,0.002262,0.065169,0
0.060606,0.002889,0.064894,0
0.050505,0.005632,0.064205,0
0.060606,0.001481,0.064756,0
0.060606,0.003298,0.069303,0
0.060606,0.002725,0.064481,0
0.070707,0.002544,0.064756,0
0.060606,0.001899,0.064618,0
0.060606,0.002825,0.065032,0
0.050505,0.015362,0.065307,0
0.050505,0.001871,0.065858,0
0.050505,0.002689,0.065032,0
0.050505,0.00228,0.065169,0
0.050505,0.001617,0.066272,0
0.050505,0.003343,0.065032,0
0.050505,0.002444,0.064481,0
0.050505,0.007994,0.065307,0
0.050505,0.002417,0.064894,0
0.050505,0.00248,0.069992,0
0.050505,0.018769,0.065307,0
0.050505,0.00218,0.063929,0
0.040404,0.00199,0.064343,0
0.050505,0.003352,0.063929,0
0.040404,0.00189,0.064481,0
0.050505,0.002426,0.065307,0
0.040404,0.002444,0.064205,0
0.050505,0.002753,0.064618,0
0.040404,0.002444,0.064343,0
0.050505,0.002271,0.064343,0
0.050505,0.020486,0.065445,0
0.050505,0.003498,0.065307,0
0.050505,0.007032,0.064481,0
0.050505,0.001772,0.064067,0
0.050505,0.003307,0.063792,0
0.050505,0.002953,0.064618,0
0.050505,0.002326,0.064756,0
0.050505,0.002071,0.065583,0
0.050505,0.002562,0.064481,0
0.060606,0.001999,0.064067,0
0.060606,0.017288,0.065307,0
0.050505,0.002326,0.064481,0
0.060606,0.002335,0.064067,0
0.070707,0.002734,0.065583,0
0.060606,0.003488,0.065307,0
0.060606,0.004152,0.067098,0
0.060606,0.001708,0.064756,0
0.060606,0.005614,0.064618,0
0.060606,0.003598,0.064894,0
0.060606,0.001935,0.065858,0
0.060606,0.014508,0.064343,0
0.050505,0.002898,0.064618,0
0.050505,0.003161,0.064067,0
0.050505,0.005078,0.069992,0
0.050505,0.003516,0.064205,0
0.050505,0.004897,0.063792,0
0.050505,0.001526,0.063792,0
0.040404,0.003152,0.063103,0
0.050505,0.004542,0.063929,0
0.040404,0.002453,0.064343,0
0.040404,0.016016,0.064343,0
0.040404,0.002907,0.064756,0
0.040404,0.005996,0.064343,0
0.050505,0.001635,0.064205,0
0.040404,0.012146,0.064481,0
0.040404,0.002317,0.064205,0
0.040404,0.001971,0.065169,0
0.040404,0.00169,0.064343,0
0.030303,0.002335,0.064067,0
0.040404,0.002616,0.064618,0
0.040404,0.01519,0.064618,0
0.030303,0.002616,0.064343,0
0.040404,0.001835,0.064618,0
0.040404,0.002843,0.064481,0
0.040404,0.002071,0.064343,0
0.040404,0.002771,0.064618,0
0.040404,0.002853,0.064343,0
0.040404,0.001699,0.063929,0
0.040404,0.012837,0.064894,0
0.040404,0.005042,0.065445,0
0.040404,0.022802,0.064205,0
0.040404,0.001717,0.064618,0
0.030303,0.004679,0.064205,0
0.040404,0.004606,0.063516,0
0.040404,0.001808,0.065169,0
0.040404,0.003207,0.064756,0
0.040404,0.002217,0.064343,0
0.040404,0.002707,0.064067,0
0.030303,0.002035,0.063516,0
0.040404,0.003225,0.066823,0
0.030303,0.015789,0.065307,0
0.040404,0.006659,0.064343,0
0.040404,0.003661,0.064618,0
0.040404,0.00288,0.064343,0
0.040404,0.001681,0.064205,0
0.030303,0.002625,0.064205,0
0.040404,0.001908,0.064618,0
0.030303,0.002307,0.064481,0
0.030303,0.002426,0.064343,0
0.040404,0.002298,0.064481,0
0.030303,0.019405,0.064205,0
0.040404,0.002907,0.063929,0
0.030303,0.001181,0.064756,0
0.030303,0.002998,0.064618,0
0.050505,0.003434,0.064205,0
0.060606,0.003225,0.065307,0
0.060606,0.004233,0.063929,0
0.040404,0.010765,0.064343,0
0.030303,0.002544,0.064067,0
0.040404,0.002244,0.064618,0
0.040404,0.013863,0.064343,0
0.040404,0.001944,0.063792,0
0.030303,0.001644,0.065169,0
0.040404,0.003479,0.063792,0
0.030303,0.001971,0.063378,0
0.030303,0.002544,0.063792,0
0.040404,0.003025,0.064343,0
0.040404,0.002435,0.064481,0
0.030303,0.002516,0.064343,0
0.040404,0.002734,0.064894,0
0.040404,0.01985,0.064343,0
0.040404,0.003098,0.065169,0
0.030303,0.006677,0.064343,0
0.030303,0.001681,0.063378,0
0.030303,0.004833,0.064481,0
0.040404,0.006486,0.065032,0
0.030303,0.00238,0.063792,0
0.030303,0.00417,0.064481,0
0.030303,0.004524,0.064894,0
0.040404,0.004951,0.064067,0
0.030303,0.020286,0.064481,0
0.040404,0.005315,0.065032,0
0.040404,0.002171,0.064894,0
0.040404,0.002144,0.064205,0
0.040404,0.004633,0.064481,0
0.040404,0.002444,0.064205,0
0.040404,0.001881,0.064067,0
0.040404,0.002734,0.064067,0
0.040404,0.00437,0.064067,0
0.040404,0.001463,0.063929,0
0.030303,0.014862,0.064205,0
0.030303,0.002099,0.064067,0
0.040404,0.002753,0.065169,0
0.030303,0.001653,0.063654,0
0.030303,0.002435,0.064205,0
0.030303,0.002389,0.064067,0
0.030303,0.002953,0.066823,0
0.040404,0.003452,0.064481,0
0.030303,0.002044,0.063792,0
0.030303,0.003525,0.063241,0
0.030303,0.019804,0.063929,0
0.030303,0.002635,0.064756,0
0.030303,0.004688,0.064894,0
0.030303,0.002253,0.063516,0
0.030303,0.001799,0.064343,0
0.040404,0.004388,0.064618,0
0.030303,0.00318,0.064343,0
0.030303,0.001245,0.064343,0
0.030303,0.003116,0.064205,0
0.030303,0.003379,0.064067,0
0.030303,0.017651,0.063792,0
0.030303,0.002671,0.064618,0
0.030303,0.002135,0.064067,0
0.030303,0.003252,0.063929,0
0.030303,0.00278,0.063516,0
0.090909,0.003834,0.063792,0
0.040404,0.003943,0.063241,0
0.030303,0.002771,0.064343,0
0.030303,0.006196,0.063929,0
0.040404,0.002716,0.064205,0
0.040404,0.015053,0.064343,0
0.030303,0.001744,0.064894,0
0.030303,0.002253,0.064618,0
0.030303,0.005741,0.064481,0
0.030303,0.002907,0.065032,0
0.030303,0.00377,0.065583,0
0.040404,0.005496,0.064756,0
0.030303,0.00208,0.064894,0
0.040404,0.002435,0.065032,0
0.030303,0.002843,0.064618,0
0.040404,0.013772,0.064343,0
0.030303,0.002635,0.064205,0
0.030303,0.005242,0.064894,0
0.040404,0.002344,0.064756,0
0.030303,0.001862,0.064618,0
0.030303,0.003334,0.064205,0
0.040404,0.002144,0.064481,0
0.030303,0.003298,0.065445,0
0.030303,0.00149,0.064894,0
0.030303,0.001871,0.064894,0
0.030303,0.015535,0.064481,0
0.030303,0.002753,0.064343,0
0.030303,0.001335,0.064343,0
0.030303,0.002807,0.063929,0
0.030303,0.001781,0.064894,0
0.040404,0.002407,0.065169,0
0.030303,0.002298,0.063929,0
0.030303,0.004888,0.065307,0
0.030303,0.002235,0.064343,0
0.040404,0.003834,0.065032,0
0.030303,0.014899,0.064343,0
0.030303,0.002471,0.063929,0
0.030303,0.001372,0.064481,0
0.030303,0.003189,0.064618,0
0.030303,0.002089,0.064343,0
0.030303,0.002498,0.064756,0
0.030303,0.002117,0.063792,0
0.030303,0.002898,0.062827,0
0.030303,0.004551,0.063516,0
0.030303,0.001917,0.064067,0
0.030303,0.016398,0.064481,0
0.030303,0.005369,0.064481,0
0.030303,0.017797,0.064343,0
0.030303,0.004851,0.064481,0
0.030303,0.007749,0.065307,0
0.030303,0.004542,0.065721,0
0.030303,0.00189,0.064067,0
0.030303,0.005424,0.065858,0
0.030303,0.004987,0.064481,0
0.030303,0.002962,0.063929,0
0.030303,0.014172,0.065169,0
0.030303,0.004497,0.075227,0
0.030303,0.002571,0.075641,0
0.030303,0.006623,0.069165,0
0.030303,0.004361,0.064618,0
0.030303,0.004524,0.071232,0
0.060606,0.003806,0.080463,0
0.040404,0.009866,0.072196,0
0.030303,0.011347,0.075778,0
0.030303,0.002371,0.063654,0
0.030303,0.011301,0.063654,0
0.030303,0.003361,0.064894,0
0.040404,0.002744,0.064343,0
0.030303,0.001953,0.063378,0
0.030303,0.002807,0.071507,0
0.030303,0.002253,0.075365,0
0.040404,0.001962,0.074676,0
0.040404,0.002108,0.079498,0
0.040404,0.002934,0.069578,0
0.040404,0.002489,0.064205,0
0.040404,0.013073,0.064205,0
0.040404,0.002462,0.064618,0
0.030303,0.003897,0.064205,0
0.030303,0.002326,0.065032,0
0.040404,0.002507,0.07757,0
0.030303,0.002426,0.075778,0
0.030303,0.003034,0.064205,0
0.030303,0.001408,0.064481,0
0.030303,0.003361,0.063654,0
0.030303,0.002925,0.064067,0
0.030303,0.014399,0.064343,0
0.030303,0.003988,0.063929,0
0.040404,0.005478,0.063929,0
0.030303,0.003534,0.064067,0
