0,1,2,3,4,anomaly
0.087108,0.101695,0.0,0.043368,0.943587,0
0.082462,0.102637,0.0,0.045598,0.979186,0
0.084785,0.101695,0.0,0.052467,0.924998,0
0.087108,0.101695,0.0,0.051873,0.973444,0
0.087108,0.102637,0.000244,0.040693,0.916314,0
0.083624,0.101695,0.000122,0.044733,0.946027,0
0.083624,0.101695,0.0,0.040918,0.913802,0
0.081301,0.102637,0.0,0.050676,0.963827,0
0.077816,0.103578,0.000122,0.042306,0.911936,0
0.076655,0.10452,0.000122,0.042877,0.953492,0
0.075494,0.103578,0.002211,0.049858,0.902605,0
0.073171,0.10452,0.000244,0.034475,0.962248,0
0.070848,0.106403,0.000489,0.063623,0.876337,0
0.074332,0.106403,0.000244,0.054557,0.955214,0
0.076655,0.106403,0.000122,0.048095,0.912151,0
0.080139,0.106403,0.0,0.031833,0.927869,0
0.077816,0.106403,0.016403,0.058957,0.90038,0
0.075494,0.107345,0.0,0.057811,0.917175,0
0.075494,0.107345,0.0,0.049082,0.903251,0
0.078978,0.107345,0.000244,0.047221,0.88739,0
0.075494,0.108286,0.000122,0.045682,0.908921,0
0.076655,0.107345,0.000122,0.032609,0.880356,0
0.072009,0.127119,0.000122,0.058583,0.889327,0
0.068525,0.126177,0.000244,0.071932,0.899734,0
0.068525,0.105461,0.001966,0.051415,0.883586,0
0.072009,0.105461,0.0,0.055357,0.912438,0
0.069686,0.105461,0.0,0.049442,0.863561,0
0.067364,0.105461,0.0,0.060299,0.908993,0
0.066202,0.105461,0.0,0.049937,0.885308,0
0.072009,0.106403,0.0,0.040431,0.903251,0
0.067364,0.106403,0.0,0.034746,0.888825,0
0.068525,0.106403,0.000366,0.04767,0.920405,0
0.066202,0.108286,0.0,0.052991,0.88617,0
0.070848,0.109228,0.0,0.042662,0.890261,0
0.078978,0.110169,0.0,0.042624,0.881935,0
0.076655,0.109228,0.0,0.045257,0.876983,0
0.076655,0.109228,0.0,0.041138,0.881074,0
0.074332,0.110169,0.0,0.048558,0.893634,0
0.074332,0.110169,0.0,0.047253,0.894639,0
0.070848,0.111111,0.0,0.047272,0.898586,0
0.070848,0.111111,0.0,0.042877,0.884734,0
0.067364,0.112053,0.0,0.047726,0.89995,0
0.066202,0.112053,0.0,0.052065,0.869877,0
0.065041,0.112053,0.0,0.051485,0.892988,0
0.063879,0.112053,0.0,0.0393,0.870308,0
0.061556,0.112053,0.0,0.041245,0.85581,0
0.060395,0.113936,0.0,0.038678,0.861193,0
0.059233,0.112994,0.0,0.047721,0.840092,0
0.055749,0.110169,0.0,0.042405,0.872318,0
0.052265,0.109228,0.0,0.041657,0.828321,0
0.055749,0.107345,0.0,0.040548,0.83679,0
0.052265,0.107345,0.000122,0.045804,0.850858,0
0.055749,0.107345,0.0,0.04493,0.832699,0
0.056911,0.107345,0.0,0.033147,0.837795,0
0.052265,0.108286,0.0,0.038758,0.854518,0
0.059233,0.108286,0.0,0.042657,0.850212,0
0.058072,0.110169,0.0,0.035601,0.853872,0
0.053426,0.112053,0.0,0.043242,0.841168,0
0.052265,0.112053,0.0,0.038019,0.855308,0
0.04878,0.112053,0.0,0.035358,0.793871,0
0.052265,0.112053,0.0,0.037631,0.823441,0
0.055749,0.111111,0.0,0.038257,0.853585,0
0.058072,0.109228,0.0,0.045304,0.922127,0
0.056911,0.109228,0.0,0.046674,0.968564,0
0.053426,0.110169,0.0,0.033801,0.987655,0
0.055749,0.112053,0.0,0.023108,0.989521,0
0.060395,0.113936,0.0,0.032137,0.955142,0
0.060395,0.115819,0.000122,0.044607,0.927008,0
0.060395,0.116761,0.0,0.036915,0.957296,0
0.059233,0.116761,0.0,0.036784,0.953133,0
0.056911,0.115819,0.0,0.034138,0.92184,0
0.058072,0.113936,0.0,0.035508,0.902821,0
0.055749,0.113936,0.0,0.041138,0.92385,0
0.055749,0.112994,0.0,0.043798,0.934759,0
0.063879,0.112994,0.0,0.03576,0.913012,0
0.060395,0.112053,0.000122,0.038374,0.875906,0
0.058072,0.112053,0.000122,0.029359,0.876409,0
0.056911,0.112053,0.0,0.043003,0.905907,0
0.055749,0.112053,0.0,0.035363,0.882366,0
0.055749,0.112994,0.000122,0.033474,0.859901,0
0.053426,0.113936,0.0,0.033385,0.861121,0
0.052265,0.112053,0.0,0.016407,0.829828,0
0.052265,0.112053,0.000122,0.042802,0.821359,0
0.052265,0.112053,0.000366,0.043111,0.783248,0
0.052265,0.112994,0.000244,0.032487,0.820785,0
0.052265,0.112994,0.000122,0.037472,0.789708,0
0.049942,0.112053,0.0,0.029817,0.736381,0
0.049942,0.112994,0.0,0.04016,0.801407,0
0.052265,0.113936,0.000244,0.033951,0.787914,0
0.051103,0.113936,0.000366,0.0318,0.791143,0
0.052265,0.112994,0.000122,0.029962,0.778009,0
0.053426,0.112994,0.0,0.03332,0.791143,0
0.053426,0.112994,0.000122,0.038047,0.756119,0
0.051103,0.113936,0.0,0.034582,0.712051,0
0.049942,0.114878,0.000122,0.02776,0.708247,0
0.046458,0.112994,0.000122,0.031664,0.692098,0
0.046458,0.112053,0.000244,0.026395,0.720663,0
0.046458,0.111111,0.000122,0.041297,0.669705,0
0.045296,0.112053,0.0,0.035508,0.706883,0
0.041812,0.112053,0.000122,0.026844,0.717936,0
0.04065,0.112053,0.0,0.028578,0.652695,0
0.042973,0.112053,0.0,0.032338,0.670351,0
0.045296,0.111111,0.0,0.039291,0.635183,0
0.041812,0.111111,0.000122,0.037121,0.676882,0
0.041812,0.112053,0.0,0.027723,0.643939,0
0.04065,0.112053,0.0,0.02999,0.649035,0
0.038328,0.112994,0.0,0.02466,0.642145,0
0.038328,0.112994,0.0,0.036546,0.584296,0
0.038328,0.112053,0.0,0.029383,0.643867,0
0.034843,0.112053,0.0,0.03137,0.592622,0
0.033682,0.112994,0.0,0.028111,0.634824,0
0.034843,0.113936,0.0,0.011993,0.615086,0
0.036005,0.115819,0.0,0.03641,0.610421,0
0.03252,0.116761,0.000122,0.045533,0.621546,0
0.031359,0.117702,0.000122,0.037776,0.539367,0
0.030197,0.116761,0.0,0.015809,0.552214,0
0.027875,0.116761,0.0,0.037219,0.549702,0
0.029036,0.116761,0.0,0.036298,0.610206,0
0.027875,0.116761,0.0,0.027517,0.56054,0
0.030197,0.114878,0.0,0.029794,0.540013,0
0.029036,0.113936,0.0,0.025432,0.553075,0
0.029036,0.114878,0.000122,0.028307,0.548697,0
0.027875,0.113936,0.0,0.035658,0.56743,0
0.029036,0.113936,0.000122,0.020774,0.526879,0
0.031359,0.113936,0.0,0.026306,0.532262,0
0.031359,0.114878,0.0,0.027774,0.546401,0
0.031359,0.114878,0.0,0.02322,0.491567,0
0.027875,0.114878,0.0,0.030865,0.514462,0
0.027875,0.115819,0.000122,0.02891,0.507213,0
0.027875,0.115819,0.0,0.011937,0.53585,0
0.026713,0.116761,0.0,0.025179,0.493146,0
0.02439,0.115819,0.0,0.028901,0.498529,0
0.023229,0.115819,0.0,0.021481,0.495012,0
0.022067,0.114878,0.000122,0.040441,0.472834,0
0.023229,0.115819,0.0,0.023482,0.498529,0
0.023229,0.115819,0.0,0.027162,0.434652,0
0.022067,0.116761,0.0,0.018479,0.468671,0
0.02439,0.116761,0.0,0.023828,0.454389,0
0.02439,0.116761,0.000122,0.033895,0.476423,0
0.02439,0.117702,0.0,0.022621,0.478217,0
0.022067,0.117702,0.0,0.021223,0.485969,0
0.023229,0.116761,0.0,0.021948,0.546257,0
0.023229,0.116761,0.000122,0.022981,0.450657,0
0.023229,0.116761,0.000366,0.030767,0.434436,0
0.019744,0.114878,0.000244,0.023543,0.42647,0
0.022067,0.113936,0.0,0.025796,0.452523,0
0.027875,0.113936,0.0,0.019952,0.405656,0
0.026713,0.113936,0.0,0.040315,0.367114,0
0.029036,0.113936,0.0,0.05033,0.402498,0
0.025552,0.114878,0.0,0.037827,0.347377,0
0.02439,0.113936,0.000122,0.034526,0.399555,0
0.025552,0.113936,0.000366,0.028597,0.373789,0
0.023229,0.114878,0.0,0.020461,0.39166,0
0.023229,0.114878,0.0,0.037149,0.390368,0
0.025552,0.114878,0.0,0.033904,0.355989,0
0.02439,0.114878,0.0,0.02885,0.397904,0
0.02439,0.115819,0.0,0.022495,0.42001,0
0.02439,0.114878,0.0,0.023239,0.434652,0
0.025552,0.116761,0.0,0.044013,0.410536,0
0.02439,0.117702,0.0,0.039768,0.405584,0
0.023229,0.117702,0.0,0.035915,0.391445,0
0.023229,0.117702,0.0,0.028513,0.357855,0
0.023229,0.117702,0.0,0.031978,0.400345,0
0.023229,0.116761,0.0,0.044504,0.36575,0
0.023229,0.117702,0.0,0.032155,0.394531,0
0.023229,0.117702,0.0,0.027045,0.353334,0
0.022067,0.116761,0.000122,0.031978,0.346731,0
0.019744,0.115819,0.0,0.033016,0.423958,0
0.022067,0.114878,0.0,0.044897,0.391229,0
0.023229,0.114878,0.0,0.034152,0.413766,0
0.023229,0.113936,0.0,0.030065,0.3641,0
0.023229,0.113936,0.000244,0.029411,0.384483,0
0.019744,0.115819,0.0,0.030575,0.401636,0
0.019744,0.117702,0.0,0.039548,0.378167,0
0.025552,0.117702,0.0,0.022201,0.385631,0
0.026713,0.117702,0.0,0.025329,0.345008,0
0.026713,0.118644,0.000122,0.033881,0.365607,0
0.026713,0.118644,0.0,0.032674,0.324481,0
0.026713,0.117702,0.0,0.047375,0.389435,0
0.026713,0.117702,0.0,0.033334,0.376229,0
0.025552,0.118644,0.0,0.033016,0.357138,0
0.023229,0.117702,0.0,0.035321,0.396397,0
0.022067,0.116761,0.0,0.051279,0.348956,0
0.023229,0.117702,0.0,0.053505,0.376444,0
0.025552,0.117702,0.0,0.031309,0.318022,0
0.023229,0.118644,0.0,0.02552,0.347807,0
0.022067,0.118644,0.0,0.034339,0.378239,0
0.019744,0.118644,0.0,0.032169,0.334314,0
0.019744,0.119586,0.0,0.047389,0.413192,0
0.019744,0.119586,0.0,0.034096,0.397258,0
0.018583,0.118644,0.0,0.033273,0.379746,0
0.017422,0.116761,0.0,0.026947,0.364674,0
0.019744,0.114878,0.000122,0.03432,0.34752,0
0.019744,0.114878,0.0,0.052532,0.380392,0
0.022067,0.114878,0.000122,0.031636,0.378598,0
0.019744,0.115819,0.0,0.027531,0.370703,0
0.019744,0.115819,0.0,0.029308,0.325343,0
0.017422,0.114878,0.0,0.033002,0.367329,0
0.017422,0.115819,0.0,0.048221,0.341133,0
0.017422,0.115819,0.0,0.032857,0.316658,0
0.01626,0.116761,0.0,0.032642,0.316874,0
0.017422,0.116761,0.0,0.035195,0.276968,0
0.015099,0.117702,0.000122,0.030837,0.33252,0
0.013937,0.117702,0.000122,0.056946,0.311204,0
0.013937,0.118644,0.0,0.037093,0.294122,0
0.01626,0.117702,0.0,0.034694,0.286801,0
0.017422,0.118644,0.0,0.036018,0.308046,0
0.01626,0.117702,0.000122,0.032305,0.316587,0
0.01626,0.118644,0.0,0.048048,0.248547,0
0.017422,0.119586,0.0,0.037172,0.292615,0
0.018583,0.119586,0.0,0.023197,0.26893,0
0.017422,0.119586,0.0,0.037743,0.292974,0
0.02439,0.119586,0.0,0.029471,0.25113,0
0.02439,0.119586,0.0,0.037032,0.243738,0
0.02439,0.120527,0.0,0.03475,0.280485,0
0.023229,0.119586,0.071842,0.040965,0.228738,0
0.019744,0.118644,0.078083,0.036733,0.297639,0
0.019744,0.118644,0.000122,0.031912,0.264767,0
0.019744,0.118644,0.0,0.047871,0.27259,0
0.019744,0.119586,0.0,0.034461,0.267566,0
0.018583,0.119586,0.0,0.030631,0.267925,0
0.027875,0.118644,0.0,0.036939,0.336252,0
0.025552,0.118644,0.000122,0.03144,0.248116,0
0.02439,0.117702,0.0,0.059368,0.270365,0
0.02439,0.119586,0.0,0.03425,0.251776,0
0.022067,0.119586,0.0,0.034334,0.250197,0
0.023229,0.119586,0.0,0.01709,0.259528,0
0.019744,0.120527,0.0,0.03519,0.230532,0
0.019744,0.120527,0.0,0.056184,0.243164,0
0.019744,0.120527,0.0,0.039225,0.200746,0
0.019744,0.120527,0.0,0.035461,0.273523,0
0.018583,0.118644,0.0,0.040114,0.221632,0
0.018583,0.119586,0.000122,0.041039,0.216393,0
0.017422,0.121469,0.0,0.055081,0.231393,0
0.01626,0.122411,0.0,0.031922,0.201536,0
0.01626,0.121469,0.0,0.044556,0.274815,0
0.018583,0.121469,0.0,0.030037,0.260604,0
0.019744,0.121469,0.000122,0.038692,0.285653,0
0.019744,0.122411,0.0,0.042928,0.227804,0
0.023229,0.123352,0.0,0.037537,0.228666,0
0.022067,0.121469,0.0,0.035658,0.209933,0
0.019744,0.119586,0.0,0.034722,0.178569,0
0.017422,0.119586,0.0,0.036761,0.23125,0
0.018583,0.120527,0.000122,0.039707,0.166152,0
0.017422,0.120527,0.0,0.040506,0.232613,0
0.017422,0.120527,0.0,0.039328,0.201536,0
0.023229,0.120527,0.0,0.039066,0.210723,0
0.019744,0.120527,0.0,0.034872,0.204909,0
0.019744,0.121469,0.0,0.064208,0.182947,0
0.018583,0.122411,0.0,0.039856,0.212804,0
0.019744,0.121469,0.0,0.057334,0.209144,0
0.019744,0.120527,0.0,0.039263,0.249623,0
0.018583,0.121469,0.0,0.025721,0.26082,0
0.018583,0.120527,0.0,0.050901,0.224216,0
0.019744,0.120527,0.0,0.037813,0.257733,0
0.026713,0.121469,0.0,0.038505,0.212445,0
0.025552,0.122411,0.0,0.029775,0.2657,0
0.023229,0.123352,0.0,0.04839,0.221417,0
0.022067,0.122411,0.0,0.059738,0.213378,0
0.019744,0.123352,0.0,0.038645,0.230317,0
0.019744,0.123352,0.0,0.051649,0.224072,0
0.018583,0.123352,0.0,0.031791,0.25192,0
0.019744,0.122411,0.0,0.042662,0.203258,0
0.02439,0.122411,0.0,0.046206,0.218761,0
0.023229,0.122411,0.0,0.048595,0.200244,0
0.022067,0.119586,0.0,0.03915,0.239934,0
0.019744,0.119586,0.0,0.054117,0.30173,0
0.018583,0.120527,0.0,0.035662,0.275748,0
0.017422,0.119586,0.0,0.052556,0.278476,0
0.022067,0.118644,0.0,0.044233,0.253642,0
0.022067,0.119586,0.0,0.034418,0.296203,0
0.019744,0.119586,0.0,0.029088,0.294194,0
0.029036,0.120527,0.0,0.031234,0.278547,0
0.026713,0.121469,0.0,0.047239,0.228163,0
0.025552,0.120527,0.0,0.036742,0.17577,0
0.025552,0.120527,0.000122,0.033712,0.239432,0
0.02439,0.120527,0.0,0.037995,0.196727,0
0.023229,0.121469,0.0,0.026703,0.235628,0
0.019744,0.121469,0.0,0.048955,0.235771,0
0.019744,0.122411,0.0,0.042143,0.235556,0
0.019744,0.123352,0.0,0.028139,0.186751,0
0.019744,0.122411,0.0,0.036036,0.167731,0
0.019744,0.122411,0.0,0.032861,0.221991,0
0.019744,0.122411,0.0,0.039753,0.141534,0
0.019744,0.122411,0.0,0.043073,0.180076,0
0.019744,0.122411,0.000122,0.039777,0.220556,0
0.018583,0.122411,0.0,0.02884,0.240221,0
0.019744,0.123352,0.0,0.033465,0.274743,0
0.019744,0.121469,0.0,0.046421,0.240939,0
0.019744,0.119586,0.0,0.030762,0.254719,0
0.017422,0.120527,0.0,0.038126,0.186033,0
0.01626,0.119586,0.0,0.027152,0.19644,0
0.01626,0.119586,0.000122,0.027863,0.218833,0
0.01626,0.120527,0.0,0.035615,0.230532,0
0.017422,0.120527,0.0,0.036775,0.207206,0
0.01626,0.120527,0.0,0.039557,0.148568,0
0.018583,0.120527,0.0,0.037523,0.208857,0
0.018583,0.121469,0.0,0.039735,0.20211,0
0.018583,0.121469,0.0,0.043508,0.211082,0
0.01626,0.120527,0.0,0.032132,0.21589,0
0.017422,0.121469,0.0,0.02949,0.242015,0
0.01626,0.121469,0.0,0.021583,0.24991,0
0.017422,0.120527,0.0,0.027208,0.167731,0
0.01626,0.121469,0.0,0.05516,0.235125,0
0.01626,0.122411,0.0,0.039987,0.20211,0
0.01626,0.122411,0.000122,0.030009,0.239719,0
0.01626,0.123352,0.000122,0.029359,0.246465,0
0.013937,0.123352,0.0,0.041516,0.195651,0
0.012776,0.123352,0.000122,0.046272,0.207708,0
0.012776,0.124294,0.0,0.031884,0.133711,0
0.015099,0.123352,0.000122,0.039646,0.187325,0
0.013937,0.123352,0.0,0.022822,0.146989,0
0.012776,0.122411,0.0,0.025446,0.171894,0
0.012776,0.121469,0.0,0.048806,0.208713,0
0.011614,0.121469,0.0,0.030668,0.152587,0
0.010453,0.121469,0.0,0.030491,0.144334,0
0.011614,0.121469,0.0,0.027858,0.115768,0
0.011614,0.121469,0.0,0.013265,0.175698,0
0.010453,0.121469,0.0,0.061552,0.130769,0
0.010453,0.121469,0.0,0.035344,0.145195,0
0.011614,0.122411,0.0,0.029944,0.168234,0
0.011614,0.123352,0.0,0.033292,0.141534,0
0.010453,0.123352,0.000122,0.029425,0.151511,0
0.010453,0.123352,0.0,0.049526,0.121367,0
0.011614,0.124294,0.0,0.037598,0.178999,0
0.012776,0.124294,0.000122,0.039548,0.154525,0
0.012776,0.123352,0.000122,0.033044,0.137874,0
0.011614,0.122411,0.0,0.033656,0.130912,0
0.012776,0.124294,0.0,0.041605,0.07816,0
0.012776,0.124294,0.0,0.035718,0.136726,0
0.012776,0.124294,0.000611,0.029916,0.129477,0
0.013937,0.124294,0.0,0.030472,0.167157,0
0.012776,0.124294,0.0,0.028083,0.143975,0
0.012776,0.124294,0.000122,0.034942,0.144836,0
0.011614,0.125235,0.0,0.028705,0.137228,0
0.011614,0.125235,0.0,0.03793,0.081031,0
0.012776,0.123352,0.0,0.029266,0.142683,0
0.013937,0.122411,0.0,0.033352,0.097395,0
0.012776,0.122411,0.0,0.038533,0.141678,0
0.012776,0.122411,0.0,0.035424,0.128113,0
0.011614,0.121469,0.0,0.034489,0.111462,0
0.018583,0.120527,0.0,0.033857,0.153664,0
0.022067,0.120527,0.000122,0.032749,0.116342,0
0.023229,0.121469,0.0,0.047997,0.168736,0
0.019744,0.122411,0.000122,0.039571,0.16443,0
0.019744,0.122411,0.0,0.02791,0.161774,0
0.018583,0.123352,0.000122,0.032394,0.178641,0
0.018583,0.124294,0.0,0.031197,0.192852,0
0.025552,0.123352,0.0,0.039108,0.229671,0
0.023229,0.123352,0.0,0.03541,0.170889,0
0.022067,0.123352,0.0,0.03166,0.194718,0
0.022067,0.122411,0.0,0.040838,0.188832,0
0.019744,0.123352,0.0,0.029981,0.212661,0
0.019744,0.125235,0.0,0.031328,0.209718,0
0.019744,0.125235,0.0,0.037037,0.168449,0
0.025552,0.124294,0.0,0.03505,0.213522,0
0.029036,0.124294,0.0,0.035831,0.176487,0
0.026713,0.124294,0.0,0.035494,0.204263,0
0.02439,0.124294,0.0,0.04398,0.169238,0
0.023229,0.124294,0.0,0.04161,0.191416,0
0.022067,0.122411,0.000122,0.036803,0.221847,0
0.019744,0.121469,0.0,0.032104,0.165578,0
0.022067,0.121469,0.0,0.018708,0.175626,0
0.019744,0.121469,0.0,0.035195,0.153162,0
0.019744,0.121469,0.0,0.02611,0.220627,0
0.018583,0.121469,0.0,0.028957,0.182014,0
0.017422,0.121469,0.0,0.03808,0.197158,0
0.017422,0.121469,0.0,0.034886,0.205053,0
0.017422,0.123352,0.0,0.045042,0.172684,0
0.017422,0.124294,0.000122,0.04399,0.223929,0
0.01626,0.123352,0.000122,0.037219,0.211369,0
0.015099,0.123352,0.0,0.039043,0.231824,0
0.015099,0.123352,0.0,0.033058,0.196871,0
0.01626,0.123352,0.0,0.050564,0.231321,0
0.013937,0.123352,0.0,0.039936,0.248834,0
0.019744,0.123352,0.0,0.033334,0.185315,0
0.018583,0.124294,0.0,0.021177,0.226728,0
0.017422,0.124294,0.000122,0.022794,0.170817,0
0.015099,0.124294,0.0,0.030294,0.212302,0
0.013937,0.124294,0.0,0.027498,0.230317,0
0.01626,0.138418,0.0,0.021008,0.232111,0
0.022067,0.137476,0.0,0.030832,0.260461,0
0.019744,0.124294,0.0,0.02373,0.207995,0
0.019744,0.124294,0.0,0.042793,0.260102,0
0.018583,0.125235,0.0,0.033792,0.252996,0
0.017422,0.123352,0.0,0.035087,0.278547,0
0.017422,0.120527,0.0,0.045664,0.256585,0
0.017422,0.120527,0.000122,0.027101,0.249264,0
0.01626,0.121469,0.000122,0.038454,0.271083,0
0.01626,0.122411,0.0,0.035541,0.200603,0
0.017422,0.123352,0.0,0.029298,0.269002,0
0.017422,0.122411,0.000122,0.032721,0.23814,0
0.018583,0.122411,0.000122,0.024375,0.29039,0
0.018583,0.123352,0.0,0.036593,0.283787,0
0.018583,0.124294,0.0,0.033689,0.259384,0
0.019744,0.123352,0.0,0.035545,0.255006,0
0.018583,0.124294,0.000122,0.023187,0.180004,0
0.018583,0.124294,0.000244,0.028597,0.266131,0
0.019744,0.124294,0.000122,0.036798,0.294337,0
0.019744,0.125235,0.000122,0.036719,0.329075,0
0.019744,0.125235,0.0,0.030416,0.320749,0
0.018583,0.125235,0.0,0.035494,0.28472,0
0.017422,0.126177,0.0,0.025885,0.329505,0
0.018583,0.126177,0.0,0.031239,0.295342,0
0.018583,0.126177,0.0,0.032263,0.340774,0
0.022067,0.126177,0.000122,0.034208,0.319386,0
0.019744,0.126177,0.0,0.027307,0.390871,0
0.019744,0.126177,0.000244,0.029696,0.380679,0
0.019744,0.126177,0.0,0.04284,0.343645,0
0.019744,0.124294,0.0,0.037112,0.368047,0
0.019744,0.123352,0.0,0.029364,0.311562,0
0.019744,0.122411,0.0,0.033469,0.411972,0
0.018583,0.123352,0.0,0.02617,0.414412,0
0.018583,0.124294,0.0,0.033848,0.40989,0
0.017422,0.125235,0.0,0.037149,0.41879,0
0.01626,0.123352,0.0,0.040184,0.418144,0
0.015099,0.122411,0.0,0.034353,0.427259,0
0.013937,0.123352,0.0,0.032875,0.355128,0
0.015099,0.124294,0.0,0.042536,0.408957,0
0.017422,0.125235,0.0,0.038533,0.413909,0
0.019744,0.124294,0.0,0.03642,0.400273,0
0.025552,0.124294,0.000122,0.039319,0.441972,0
0.026713,0.126177,0.000244,0.030767,0.417283,0
0.025552,0.125235,0.0,0.036032,0.481232,0
0.023229,0.125235,0.0,0.037864,0.38355,0
0.023229,0.125235,0.000122,0.023173,0.444843,0
0.022067,0.126177,0.000122,0.033516,0.459341,0
0.019744,0.126177,0.000122,0.034965,0.4747,0
0.019744,0.127119,0.000122,0.034961,0.491064,0
0.019744,0.12806,0.0,0.050564,0.450083,0
0.018583,0.127119,0.0,0.039384,0.486399,0
0.019744,0.127119,0.0,0.037154,0.425752,0
0.022067,0.127119,0.000366,0.031632,0.53542,0
0.026713,0.125235,0.0,0.044322,0.515108,0
0.025552,0.123352,0.0,0.046014,0.506065,0
0.026713,0.123352,0.0,0.044429,0.525443,0
0.02439,0.123352,0.0,0.034297,0.509223,0
0.023229,0.123352,0.000244,0.036466,0.535348,0
0.022067,0.123352,0.0,0.037009,0.602455,0
0.022067,0.123352,0.0,0.047006,0.682983,0
0.023229,0.123352,0.0,0.038996,0.693892,0
0.019744,0.125235,0.0,0.026245,0.6776,0
0.025552,0.127119,0.0,0.037734,0.689873,0
0.023229,0.127119,0.000122,0.053809,0.667552,0
0.02439,0.12806,0.0,0.05393,0.745425,0
0.02439,0.127119,0.0,0.049797,0.733223,0
0.025552,0.127119,0.0,0.039515,0.781526,0
0.02439,0.127119,0.0,0.044743,0.792148,0
0.025552,0.126177,0.0,0.043022,0.749516,0
0.026713,0.127119,0.000244,0.052991,0.771908,0
0.027875,0.129002,0.0,0.044439,0.71851,0
0.027875,0.129944,0.0,0.030004,0.9522,0
0.027875,0.129944,0.000244,0.044378,0.971291,0
0.025552,0.130885,0.0,0.040492,0.848992,0
0.027875,0.130885,0.000244,0.070562,0.971722,0
0.026713,0.130885,0.000244,0.069473,0.9583,0
0.025552,0.130885,0.000244,0.046613,0.953492,0
0.030197,0.129944,0.0,0.044588,0.878777,0
0.030197,0.129002,0.000122,0.03945,0.973014,0
0.029036,0.12806,0.000122,0.069594,0.965262,0
0.034843,0.129002,0.000366,0.059527,0.95342,0
0.041812,0.129002,0.0,0.066284,0.915381,0
0.04065,0.129002,0.000122,0.049923,0.964975,0
0.038328,0.129002,0.000122,0.054132,0.999928,0
0.038328,0.130885,0.000122,0.067939,0.915955,0
0.039489,0.131827,0.000366,0.061346,0.971506,0
0.036005,0.132768,0.000122,0.057138,0.954927,0
0.033682,0.132768,0.0,0.059504,0.981124,0
0.033682,0.132768,0.0,0.065269,0.950693,0
0.034843,0.13371,0.0,0.071282,0.999928,0
0.033682,0.132768,0.0,0.064568,0.93318,0
0.037166,0.132768,0.0,0.069304,0.934041,0
0.038328,0.132768,0.0,0.063305,0.946745,0
0.038328,0.131827,0.0,0.052228,0.948252,0
0.038328,0.132768,0.0,0.073947,0.943157,0
0.046458,0.131827,0.0,0.078432,0.932462,0
0.044135,0.132768,0.0,0.066714,0.956721,0
0.041812,0.131827,0.0,0.065615,0.934257,0
0.04065,0.132768,0.0,0.063235,0.956363,0
0.039489,0.132768,0.0,0.076865,0.947319,0
0.04065,0.131827,0.0,0.066826,0.9611,0
0.046458,0.13371,0.0,0.068407,0.965908,0
0.046458,0.134652,0.0,0.06353,0.966985,0
0.047619,0.132768,0.0,0.070235,0.965621,0
0.045296,0.132768,0.0,0.073213,0.952559,0
0.044135,0.132768,0.0,0.038449,0.931529,0
0.044135,0.132768,0.0,0.071553,0.95019,0
0.042973,0.132768,0.0,0.066985,0.914232,0
0.047619,0.13371,0.0,0.064133,0.966411,0
0.045296,0.134652,0.0,0.071857,0.915022,0
0.047619,0.134652,0.0,0.065101,0.986148,0
0.045296,0.13371,0.0,0.067196,0.94086,0
0.042973,0.13371,0.0,0.060622,0.972655,0
0.041812,0.132768,0.0,0.076926,0.929233,0
0.042973,0.132768,0.000122,0.07513,0.970717,0
0.04065,0.132768,0.0,0.069697,0.922845,0
0.044135,0.134652,0.0,0.063969,0.955645,0
0.042973,0.136535,0.0,0.063174,0.915022,0
0.044135,0.137476,0.0,0.061552,0.94208,0
0.047619,0.137476,0.0,0.072171,0.899878,0
0.046458,0.137476,0.0,0.067168,0.967918,0
0.049942,0.137476,0.000122,0.067556,0.899519,0
0.051103,0.138418,0.000122,0.063941,0.958731,0
0.060395,0.13936,0.000122,0.079671,0.898945,0
0.058072,0.140301,0.000122,0.082584,0.95141,0
0.066202,0.141243,0.0,0.036228,0.907271,0
0.066202,0.143126,0.000122,0.072447,0.956363,0
0.066202,0.143126,0.0,0.072409,0.912582,0
0.062718,0.144068,0.000122,0.071956,0.927797,0
0.060395,0.145009,0.000489,0.083528,0.88538,0
0.061556,0.145951,0.000122,0.075135,0.940501,0
0.063879,0.145951,0.000366,0.078343,0.894926,0
0.062718,0.147834,0.0,0.070067,0.934472,0
0.062718,0.148776,0.000122,0.082341,0.874758,0
0.070848,0.146893,0.000122,0.07615,0.919185,0
0.080139,0.146893,0.0,0.075589,0.876767,0
0.083624,0.146893,0.000244,0.078029,0.929735,0
0.080139,0.146893,0.000489,0.046968,0.847771,0
0.078978,0.147834,0.000122,0.0799,0.911649,0
0.076655,0.147834,0.000122,0.075967,0.868514,0
0.074332,0.148776,0.0,0.072657,0.894926,0
0.073171,0.149718,0.0,0.079722,0.856169,0
0.074332,0.149718,0.000122,0.078511,0.876193,0
0.074332,0.149718,0.000244,0.069206,0.859327,0
0.074332,0.148776,0.000244,0.074831,0.887461,0
0.075494,0.149718,0.0,0.079413,0.846767,0
0.078978,0.151601,0.0,0.076865,0.87081,0
0.074332,0.150659,0.000122,0.064881,0.867509,0
0.072009,0.150659,0.000244,0.044102,0.851504,0
0.076655,0.151601,0.000122,0.07932,0.859542,0
0.078978,0.152542,0.000122,0.083472,0.834565,0
0.081301,0.153484,0.000122,0.086783,0.851719,0
